,OtherPay
119584,3356.15
119585,20091.35
119586,3975.61
119587,0.0
119588,1309.76
119589,0.0
119590,44.0
119591,6234.21
119592,6063.53
119593,0.0
119594,0.0
119595,4297.49
119596,0.0
119597,6626.3
119598,47389.56
119599,0.0
119600,203.0
119601,9385.66
119602,0.0
119603,8516.69
119604,2503.82
119605,630.0
119606,6059.01
119607,6496.58
119608,628.17
119609,11591.03
119610,1060.0
119611,0.0
119612,2347.94
119613,133371.58
119614,969.29
119615,0.0
119616,0.0
119617,6076.86
119618,0.0
119619,7206.61
119620,7633.87
119621,3770.56
119622,0.0
119623,6631.64
119624,0.0
119625,0.0
119626,0.0
119627,0.0
119628,0.0
119629,0.0
119630,0.0
119631,0.0
119632,0.0
119633,0.0
119634,0.0
119635,0.0
119636,0.0
119637,0.0
119638,0.0
119639,0.0
119640,0.0
119641,0.0
119642,0.0
119643,6243.8
119644,6261.88
119645,11439.9
119646,0.0
119647,37532.71
119648,544.0
119649,0.0
119650,9909.29
119651,0.0
119652,11339.82
119653,0.0
119654,1270.0
119655,4148.47
119656,0.0
119657,5313.34
119658,2702.53
119659,140.0
119660,3882.36
119661,0.0
119662,1312.5
119663,0.0
119664,4060.34
119665,6970.27
119666,12202.46
119667,100.0
119668,100.0
119669,100.0
119670,100.0
119671,2030.0
119672,0.0
119673,6107.76
119674,2980.0
119675,9820.07
119676,1963.02
119677,7255.47
119678,1887.78
119679,5934.01
119680,2250.0
119681,17616.61
119682,3176.03
119683,5115.59
119684,0.0
119685,0.0
119686,0.0
119687,0.0
119688,0.0
119689,0.0
119690,0.0
119691,0.0
119692,0.0
119693,13395.39
119694,417.88
119695,0.0
119696,3795.57
119697,10323.66
119698,13330.15
119699,0.0
119700,864.0
119701,0.0
119702,12051.53
119703,0.0
119704,6687.77
119705,600.0
119706,5694.3
119707,3626.75
119708,7547.01
119709,12888.16
119710,1854.29
119711,0.0
119712,0.0
119713,5578.92
119714,12944.08
119715,624.0
119716,11471.44
119717,0.0
119718,3999.33
119719,1941.16
119720,8268.17
119721,1987.67
119722,0.0
119723,9750.16
119724,5836.91
119725,4975.85
119726,0.0
119727,5011.37
119728,0.0
119729,0.0
119730,0.0
119731,6379.01
119732,0.0
119733,7279.88
119734,9988.51
119735,6555.39
119736,0.0
119737,7878.78
119738,8647.52
119739,600.0
119740,3477.02
119741,7758.91
119742,0.0
119743,1994.0
119744,0.0
119745,3383.78
119746,12086.61
119747,6627.65
119748,0.0
119749,7381.21
119750,958.5
119751,7669.39
119752,5968.36
119753,6661.23
119754,0.0
119755,4914.4
119756,2018.99
119757,624.0
119758,624.0
119759,3871.49
119760,0.0
119761,14247.76
119762,8484.94
119763,1740.34
119764,0.0
119765,11713.98
119766,6307.24
119767,9421.33
119768,4488.65
119769,4992.6
119770,441.18
119771,6631.01
119772,9220.39
119773,6601.35
119774,8112.66
119775,5806.58
119776,118.63
119777,8545.96
119778,0.0
119779,14711.47
119780,0.0
119781,15920.57
119782,5269.52
119783,10066.94
119784,824.0
119785,9114.56
119786,0.0
119787,602.02
119788,1980.17
119789,14738.56
119790,6976.08
119791,8464.24
119792,5417.56
119793,14408.6
119794,7115.5
119795,2117.12
119796,2668.97
119797,4846.23
119798,4720.54
119799,10974.55
119800,1310.78
119801,8070.51
119802,0.0
119803,6900.95
119804,0.0
119805,0.0
119806,5718.83
119807,0.0
119808,8874.66
119809,7542.23
119810,0.0
119811,0.0
119812,0.0
119813,1045.97
119814,3542.34
119815,12803.95
119816,1312.5
119817,12560.36
119818,9913.0
119819,10764.22
119820,14657.19
119821,3162.73
119822,0.0
119823,5829.94
119824,10381.19
119825,5210.36
119826,5890.6
119827,5351.41
119828,2009.99
119829,8258.7
119830,0.0
119831,1900.0
119832,11310.62
119833,1032.21
119834,8188.22
119835,6895.96
119836,2010.0
119837,4186.0
119838,403.39
119839,4937.55
119840,0.0
119841,1980.0
119842,3306.48
119843,5286.01
119844,22677.48
119845,1955.5
119846,2994.32
119847,0.0
119848,8180.69
119849,0.0
119850,7191.17
119851,19630.2
119852,0.0
119853,9160.98
119854,12176.94
119855,12430.67
119856,177.56
119857,10334.31
119858,853.28
119859,0.0
119860,0.0
119861,16238.07
119862,6793.85
119863,0.0
119864,0.0
119865,3402.05
119866,0.0
119867,0.0
119868,3419.5
119869,12764.27
119870,1238.93
119871,0.0
119872,7552.23
119873,4138.12
119874,9038.07
119875,896.98
119876,0.0
119877,2080.0
119878,5056.72
119879,6748.48
119880,0.0
119881,6601.35
119882,0.0
119883,2597.41
119884,4064.46
119885,0.0
119886,6926.59
119887,3812.2
119888,0.0
119889,4170.71
119890,604.16
119891,1470.6
119892,12511.29
119893,750.08
119894,98480.87
119895,8441.04
119896,5134.88
119897,4886.03
119898,9921.29
119899,5300.68
119900,0.0
119901,5812.63
119902,3962.49
119903,5722.03
119904,9083.31
119905,8614.58
119906,2567.64
119907,11154.11
119908,0.0
119909,11403.51
119910,0.0
119911,624.0
119912,624.0
119913,4001.54
119914,3039.48
119915,17153.97
119916,0.0
119917,0.0
119918,7222.02
119919,600.0
119920,589.35
119921,642.0
119922,0.0
119923,7917.48
119924,4412.19
119925,100.0
119926,0.0
119927,6089.68
119928,2448.57
119929,2982.97
119930,7562.15
119931,1345.93
119932,6463.71
119933,4341.77
119934,6795.05
119935,2457.7
119936,2453.77
119937,3184.1
119938,5343.62
119939,5451.19
119940,10762.47
119941,2840.0
119942,4730.29
119943,5300.58
119944,763.83
119945,4992.61
119946,3094.2
119947,0.0
119948,9228.91
119949,431.17
119950,0.0
119951,6592.22
119952,7638.96
119953,1312.5
119954,14145.97
119955,4309.01
119956,2489.64
119957,7550.57
119958,1125.0
119959,4368.23
119960,6250.33
119961,0.0
119962,0.0
119963,0.0
119964,1115.0
119965,2147.53
119966,4431.3
119967,3686.76
119968,2447.0
119969,0.0
119970,5880.05
119971,10783.77
119972,1130.2
119973,8171.28
119974,0.0
119975,14105.25
119976,7669.57
119977,12381.24
119978,0.0
119979,6974.98
119980,0.0
119981,205.04
119982,8669.46
119983,12476.61
119984,62263.48
119985,2043.11
119986,624.0
119987,9331.17
119988,624.0
119989,3659.87
119990,4752.38
119991,6987.88
119992,8538.68
119993,6005.54
119994,9951.17
119995,610.01
119996,2833.58
119997,5169.98
119998,1479.88
119999,0.0
120000,41869.58
120001,1237.4
120002,0.0
120003,5789.23
120004,6353.63
120005,5934.56
120006,4016.29
120007,7127.52
120008,100.0
120009,10010.79
120010,2996.68
120011,5206.4
120012,5934.48
120013,0.0
120014,0.0
120015,3044.74
120016,1647.86
120017,12280.08
120018,0.0
120019,1577.7
120020,14125.18
120021,0.0
120022,4935.32
120023,0.0
120024,2282.15
120025,550.0
120026,0.0
120027,0.0
120028,0.0
120029,646.91
120030,3787.91
120031,0.0
120032,615.2
120033,0.0
120034,4326.1
120035,0.0
120036,3723.07
120037,6539.6
120038,0.0
120039,5080.73
120040,1602.59
120041,56179.73
120042,1440.0
120043,23553.31
120044,5580.0
120045,1424.0
120046,2243.15
120047,6267.83
120048,7544.27
120049,12095.92
120050,1483.17
120051,6915.82
120052,3779.76
120053,11790.45
120054,11292.58
120055,11046.21
120056,6860.62
120057,0.0
120058,5677.19
120059,6122.51
120060,1921.0
120061,10071.24
120062,0.0
120063,8388.4
120064,75.32
120065,1312.5
120066,738.25
120067,11216.75
120068,893.93
120069,7462.95
120070,1363.53
120071,0.0
120072,0.0
120073,3825.42
120074,0.0
120075,8484.92
120076,6157.91
120077,1818.0
120078,116.93
120079,0.0
120080,0.0
120081,4185.49
120082,7170.34
120083,1818.33
120084,1312.5
120085,0.0
120086,0.0
120087,6842.05
120088,0.0
120089,0.0
120090,0.0
120091,3320.45
120092,1506.83
120093,8480.44
120094,11399.74
120095,0.0
120096,0.0
120097,4420.46
120098,6831.1
120099,6840.45
120100,653.12
120101,6778.12
120102,1312.5
120103,2730.99
120104,3032.29
120105,11264.68
120106,3022.86
120107,2563.11
120108,60904.02
120109,13057.6
120110,5851.37
120111,1150.0
120112,3166.07
120113,20217.09
120114,0.0
120115,0.0
120116,0.0
120117,0.0
120118,0.0
120119,0.0
120120,0.0
120121,0.0
120122,0.0
120123,0.0
120124,0.0
120125,0.0
120126,0.0
120127,2907.58
120128,2738.41
120129,0.0
120130,4373.99
120131,4815.49
120132,27656.36
120133,421.92
120134,6511.87
120135,9761.23
120136,9721.45
120137,14237.06
120138,0.0
120139,152.21
120140,0.0
120141,8275.85
120142,13077.28
120143,6449.51
120144,2854.03
120145,620.0
120146,5229.93
120147,7574.72
120148,2020.04
120149,7157.54
120150,7711.65
120151,8400.1
120152,0.0
120153,12010.32
120154,6601.35
120155,0.0
120156,5839.42
120157,659.85
120158,3192.38
120159,12397.12
120160,1926.19
120161,0.0
120162,7316.69
120163,6236.19
120164,313.27
120165,0.0
120166,5141.96
120167,4327.56
120168,7878.31
120169,0.0
120170,2214.0
120171,9493.16
120172,6301.65
120173,5757.45
120174,8699.67
120175,600.0
120176,0.0
120177,2294.0
120178,9282.5
120179,0.0
120180,1461.54
120181,6801.65
120182,11362.82
120183,3562.67
120184,0.0
120185,624.01
120186,1080.0
120187,5161.53
120188,0.0
120189,5029.07
120190,3.0
120191,576.0
120192,4129.55
120193,0.0
120194,2250.16
120195,6621.61
120196,1312.5
120197,600.0
120198,0.0
120199,0.0
120200,0.0
120201,13587.25
120202,0.0
120203,8559.82
120204,397.04
120205,5743.9
120206,3598.0
120207,6149.47
120208,1846.67
120209,748.6
120210,6812.29
120211,0.0
120212,3597.39
120213,1576.99
120214,9133.8
120215,0.0
120216,6475.69
120217,4723.84
120218,14469.0
120219,12856.42
120220,8778.21
120221,1040.0
120222,8456.02
120223,5089.41
120224,7294.95
120225,3801.8
120226,872.42
120227,0.0
120228,5550.13
120229,5626.56
120230,5822.97
120231,5385.95
120232,0.0
120233,0.0
120234,7699.66
120235,0.0
120236,7266.44
120237,0.0
120238,4608.0
120239,600.0
120240,0.0
120241,0.0
120242,5281.0
120243,0.0
120244,3755.94
120245,6306.71
120246,19115.14
120247,2251.16
120248,4921.05
120249,0.0
120250,6258.14
120251,0.0
120252,5779.37
120253,6856.15
120254,600.0
120255,6467.64
120256,4878.15
120257,5636.13
120258,9885.2
120259,7250.2
120260,5348.24
120261,1928.61
120262,6903.59
120263,0.0
120264,5720.01
120265,3816.91
120266,4797.87
120267,0.0
120268,0.0
120269,4677.25
120270,0.0
120271,6412.44
120272,2592.16
120273,9844.58
120274,0.0
120275,1312.5
120276,1370.77
120277,2391.87
120278,5808.49
120279,6045.16
120280,8484.92
120281,2859.0
120282,8653.42
120283,9772.27
120284,0.0
120285,0.0
120286,0.0
120287,0.0
120288,0.0
120289,48.0
120290,5157.37
120291,5761.69
120292,7474.19
120293,0.0
120294,8740.76
120295,4899.38
120296,1850.0
120297,2241.0
120298,6957.49
120299,11243.49
120300,1753.3
120301,5858.25
120302,0.0
120303,5931.45
120304,1340.2
120305,3214.5
120306,9665.72
120307,5382.36
120308,600.0
120309,5629.3
120310,5596.95
120311,6043.24
120312,0.0
120313,4074.73
120314,4097.13
120315,156.0
120316,1009.03
120317,8484.92
120318,0.0
120319,180.0
120320,4744.62
120321,9243.69
120322,9122.24
120323,0.0
120324,11245.45
120325,9892.84
120326,1825.75
120327,731.13
120328,6626.31
120329,5559.52
120330,3100.0
120331,6837.31
120332,5377.09
120333,9354.25
120334,11967.92
120335,6083.51
120336,12021.3
120337,5402.0
120338,5634.92
120339,0.0
120340,699.19
120341,9458.58
120342,12880.2
120343,6778.66
120344,5770.92
120345,1915.15
120346,1806.95
120347,7397.65
120348,6843.11
120349,11105.21
120350,11558.4
120351,825.4
120352,5854.39
120353,3721.55
120354,5837.01
120355,11885.65
120356,8973.58
120357,0.0
120358,0.0
120359,50.0
120360,0.0
120361,8526.33
120362,0.0
120363,0.0
120364,5836.91
120365,1766.39
120366,6868.32
120367,9891.16
120368,8582.37
120369,12883.85
120370,700.0
120371,105335.37
120372,8114.94
120373,2080.0
120374,440.0
120375,2071.7
120376,16225.45
120377,0.0
120378,5167.69
120379,2035.77
120380,320.0
120381,4406.73
120382,3617.24
120383,1421.83
120384,1682.2
120385,2022.0
120386,840.0
120387,0.0
120388,3712.81
120389,0.0
120390,0.0
120391,0.0
120392,0.0
120393,0.0
120394,76886.73
120395,7296.12
120396,6601.34
120397,12568.19
120398,9351.56
120399,7511.34
120400,250.0
120401,5724.54
120402,1205.5
120403,9014.89
120404,12452.6
120405,5661.54
120406,5701.34
120407,0.0
120408,6160.52
120409,0.0
120410,4775.46
120411,4719.56
120412,9137.36
120413,4044.99
120414,0.0
120415,6554.33
120416,13340.31
120417,17668.95
120418,0.0
120419,725.0
120420,8484.98
120421,2928.07
120422,6964.08
120423,0.0
120424,880.0
120425,0.0
120426,6445.69
120427,6783.29
120428,2698.14
120429,960.0
120430,600.0
120431,5687.13
120432,7069.7
120433,0.0
120434,7946.02
120435,13412.58
120436,7725.93
120437,0.0
120438,0.0
120439,0.0
120440,3491.97
120441,1120.0
120442,9102.06
120443,0.0
120444,11066.69
120445,222.0
120446,2106.0
120447,0.0
120448,1548.47
120449,2852.88
120450,4667.47
120451,6203.96
120452,2677.35
120453,11109.82
120454,11429.39
120455,9263.58
120456,8459.0
120457,4282.01
120458,7546.53
120459,0.0
120460,0.0
120461,2114.38
120462,0.0
120463,2220.0
120464,0.0
120465,1492.16
120466,2288.41
120467,7349.25
120468,6783.04
120469,5061.98
120470,4711.25
120471,0.0
120472,150.0
120473,280.0
120474,6257.71
120475,466.65
120476,0.0
120477,7893.3
120478,130.32
120479,600.0
120480,0.0
120481,8591.74
120482,2560.0
120483,15906.75
120484,5994.14
120485,7785.57
120486,0.0
120487,0.0
120488,14932.41
120489,5377.89
120490,11499.73
120491,38.58
120492,7806.28
120493,6642.0
120494,5108.31
120495,12525.17
120496,0.0
120497,3165.92
120498,23.74
120499,2867.12
120500,946.0
120501,0.0
120502,5664.1
120503,0.0
120504,0.0
120505,0.0
120506,0.0
120507,0.0
120508,0.0
120509,0.0
120510,0.0
120511,0.0
120512,0.0
120513,0.0
120514,0.0
120515,0.0
120516,0.0
120517,0.0
120518,0.0
120519,0.0
120520,0.0
120521,0.0
120522,0.0
120523,0.0
120524,0.0
120525,0.0
120526,0.0
120527,0.0
120528,0.0
120529,0.0
120530,0.0
120531,0.0
120532,0.0
120533,0.0
120534,0.0
120535,0.0
120536,0.0
120537,0.0
120538,0.0
120539,0.0
120540,0.0
120541,0.0
120542,0.0
120543,0.0
120544,0.0
120545,0.0
120546,0.0
120547,0.0
120548,0.0
120549,0.0
120550,0.0
120551,0.0
120552,7987.34
120553,10.0
120554,0.0
120555,926.16
120556,8013.44
120557,0.0
120558,6980.61
120559,9675.84
120560,9482.25
120561,0.0
120562,4138.83
120563,2461.99
120564,0.0
120565,4254.88
120566,0.0
120567,0.0
120568,0.0
120569,5666.83
120570,8858.88
120571,11547.6
120572,0.0
120573,0.0
120574,625.0
120575,8834.38
120576,7985.08
120577,0.0
120578,7185.93
120579,624.0
120580,624.0
120581,6160.44
120582,338.0
120583,250.0
120584,0.0
120585,600.0
120586,6978.7
120587,12082.38
120588,32078.36
120589,3650.8
120590,5749.43
120591,0.0
120592,0.0
120593,0.0
120594,7329.93
120595,0.0
120596,3848.22
120597,8285.17
120598,6372.47
120599,7422.83
120600,0.0
120601,4772.32
120602,0.0
120603,2806.96
120604,21103.41
120605,2044.0
120606,3977.97
120607,2520.93
120608,3588.18
120609,8414.85
120610,0.0
120611,360.0
120612,9394.94
120613,3060.39
120614,41.37
120615,8729.62
120616,5479.12
120617,8444.02
120618,0.0
120619,0.0
120620,2225.62
120621,18824.6
120622,5912.37
120623,5847.15
120624,6601.34
120625,1460.0
120626,7066.14
120627,6244.6
120628,7466.62
120629,6174.41
120630,6193.04
120631,0.0
120632,10895.35
120633,8535.25
120634,5255.28
120635,12450.86
120636,8311.4
120637,0.0
120638,0.0
120639,0.0
120640,0.0
120641,0.0
120642,0.0
120643,0.0
120644,0.0
120645,0.0
120646,0.0
120647,0.0
120648,0.0
120649,0.0
120650,0.0
120651,0.0
120652,0.0
120653,0.0
120654,0.0
120655,0.0
120656,0.0
120657,0.0
120658,0.0
120659,12011.18
120660,5029.2
120661,6590.73
120662,8809.4
120663,806.24
120664,8637.06
120665,7433.91
120666,0.0
120667,6601.34
120668,0.0
120669,1365.34
120670,2825.59
120671,0.0
120672,8263.9
120673,1426.39
120674,2681.83
120675,2378.58
120676,7440.44
120677,7106.26
120678,5784.26
120679,4807.99
120680,876.1
120681,6493.99
120682,20150.16
120683,4198.19
120684,10012.57
120685,4795.0
120686,0.0
120687,2833.58
120688,0.0
120689,864.0
120690,18243.59
120691,600.0
120692,9648.16
120693,4146.71
120694,1589.14
120695,5351.74
120696,382.67
120697,0.0
120698,0.0
120699,6131.67
120700,4985.12
120701,3501.07
120702,6298.87
120703,0.0
120704,0.0
120705,895.0
120706,0.0
120707,926.96
120708,0.0
120709,10231.12
120710,7256.4
120711,1336.43
120712,4572.72
120713,4534.95
120714,3654.89
120715,0.0
120716,8893.95
120717,5747.6
120718,5024.45
120719,4625.08
120720,8484.92
120721,4997.29
120722,2132.44
120723,6242.91
120724,5106.83
120725,3764.0
120726,0.0
120727,5732.41
120728,18983.03
120729,4677.27
120730,12516.04
120731,3968.07
120732,10325.4
120733,7046.0
120734,4920.49
120735,620.93
120736,6210.53
120737,8774.57
120738,5892.33
120739,0.0
120740,2534.6
120741,2563.92
120742,10139.82
120743,10195.25
120744,0.0
120745,2350.0
120746,0.0
120747,0.0
120748,0.0
120749,0.0
120750,8520.82
120751,109294.28
120752,6622.98
120753,2282.44
120754,2920.29
120755,9757.6
120756,0.0
120757,0.0
120758,0.0
120759,4793.66
120760,8.0
120761,8737.68
120762,11782.55
120763,16433.35
120764,4.0
120765,4234.59
120766,5715.74
120767,0.0
120768,0.0
120769,7619.14
120770,11764.74
120771,0.0
120772,0.0
120773,8476.4
120774,1604.0
120775,5087.68
120776,11146.95
120777,5552.21
120778,5691.23
120779,3847.41
120780,0.0
120781,0.0
120782,0.0
120783,6008.86
120784,4941.04
120785,0.0
120786,7533.49
120787,8672.12
120788,2683.04
120789,13377.8
120790,608.6
120791,2926.71
120792,0.0
120793,1659.0
120794,7349.81
120795,1637.75
120796,4300.76
120797,22543.75
120798,0.0
120799,5234.57
120800,119.72
120801,8830.62
120802,2169.0
120803,0.0
120804,3068.0
120805,3116.71
120806,8578.54
120807,2186.0
120808,6474.6
120809,0.0
120810,0.0
120811,0.0
120812,6916.21
120813,0.0
120814,0.0
120815,778.95
120816,110.0
120817,6894.73
120818,4811.21
120819,0.0
120820,5498.46
120821,624.0
120822,8508.63
120823,3329.54
120824,5411.33
120825,2043.1
120826,2427.24
120827,0.0
120828,0.0
120829,0.0
120830,0.0
120831,0.0
120832,0.0
120833,0.0
120834,4755.77
120835,2944.0
120836,5201.57
120837,0.0
120838,250.0
120839,11247.35
120840,7026.26
120841,7893.04
120842,3398.39
120843,30.0
120844,5571.33
120845,5344.09
120846,0.0
120847,12086.01
120848,29461.72
120849,0.0
120850,0.0
120851,500.0
120852,700.0
120853,4642.72
120854,192.0
120855,0.0
120856,5438.25
120857,3846.71
120858,3592.58
120859,1312.5
120860,940.09
120861,125.0
120862,250.0
120863,4392.38
120864,0.0
120865,3507.08
120866,6613.34
120867,126560.36
120868,8445.15
120869,295.02
120870,6211.76
120871,10788.04
120872,6315.44
120873,7328.82
120874,2953.4
120875,6907.56
120876,7067.57
120877,14076.89
120878,310.38
120879,6850.64
120880,7342.11
120881,1980.92
120882,6729.14
120883,19039.26
120884,814.1
120885,3573.34
120886,9036.05
120887,1021.38
120888,10185.51
120889,8158.87
120890,365.4
120891,0.0
120892,0.0
120893,0.0
120894,0.0
120895,0.0
120896,0.0
120897,0.0
120898,0.0
120899,0.0
120900,0.0
120901,0.0
120902,5108.68
120903,7511.34
120904,2838.53
120905,2913.17
120906,6802.97
120907,8313.17
120908,12226.98
120909,313.62
120910,4273.9
120911,5515.04
120912,0.0
120913,797.4
120914,5717.79
120915,804.17
120916,1455.66
120917,9133.8
120918,2117.97
120919,1930.03
120920,0.0
120921,9476.45
120922,0.0
120923,1841.28
120924,5182.09
120925,1592.37
120926,6225.44
120927,1566.44
120928,5235.16
120929,2267.55
120930,2833.59
120931,0.0
120932,0.0
120933,7170.66
120934,6970.54
120935,4316.5
120936,5401.83
120937,0.0
120938,0.0
120939,3264.77
120940,8054.98
120941,7511.37
120942,6601.36
120943,6679.12
120944,8644.73
120945,12309.88
120946,5028.24
120947,8196.21
120948,5705.44
120949,10468.6
120950,0.0
120951,0.0
120952,0.0
120953,0.0
120954,0.0
120955,4041.76
120956,0.0
120957,3977.9
120958,6601.34
120959,0.0
120960,0.0
120961,0.0
120962,0.0
120963,0.0
120964,7083.64
120965,0.0
120966,0.0
120967,4982.65
120968,6618.55
120969,0.0
120970,13087.11
120971,700.0
120972,2969.61
120973,7168.92
120974,0.0
120975,2020.0
120976,2833.59
120977,8572.46
120978,8549.68
120979,0.0
120980,3949.12
120981,6913.47
120982,3800.74
120983,1364.44
120984,2368.0
120985,5590.19
120986,7639.76
120987,2722.23
120988,4468.35
120989,0.0
120990,0.0
120991,0.0
120992,8317.4
120993,7026.52
120994,8767.54
120995,5032.23
120996,0.0
120997,0.0
120998,0.0
120999,4268.35
121000,9337.65
121001,990.0
121002,3563.56
121003,6256.62
121004,0.0
121005,0.0
121006,7187.77
121007,970.0
121008,12792.57
121009,0.0
121010,5759.32
121011,64458.04
121012,36210.98
121013,12464.62
121014,5290.91
121015,5144.77
121016,7436.88
121017,6381.85
121018,0.0
121019,3736.93
121020,4125.62
121021,1230.0
121022,6016.91
121023,4803.58
121024,3407.68
121025,1124.0
121026,2833.24
121027,10.0
121028,0.0
121029,0.0
121030,1114.71
121031,7924.18
