,BasePay
146599,2323.44
146600,2904.51
146601,3120.72
146602,3115.45
146603,3113.15
146604,2545
146605,3000.32
146606,2580.81
146607,3093.12
146608,2484.61
146609,3071.64
146610,3090.88
146611,2355.9
146612,3089.85
146613,3087.75
146614,3087.75
146615,3060.01
146616,2975.4
146617,3055.53
146618,3082.38
146619,3077.01
146620,2025.77
146621,3104.3
146622,3069.53
146623,3048.74
146624,2841.33
146625,2972.59
146626,3064.94
146627,2237.25
146628,3060.9
146629,3060.9
146630,2817.6
146631,3057.03
146632,2271.7
146633,3020.81
146634,3045.31
146635,3039.87
146636,2416.45
146637,3027.45
146638,2825.09
146639,2981.65
146640,3039.42
146641,2947.85
146642,2852.4
146643,3034.64
146644,3023.31
146645,3013.05
146646,2496.42
146647,1163.09
146648,2947.9
146649,2797.8
146650,3012.57
146651,2932.11
146652,0
146653,3017.94
146654,2443.2
146655,0
146656,3012.57
146657,2999.72
146658,2920.14
146659,2925.76
146660,2420.69
146661,3001.83
146662,2974.98
146663,2986.14
146664,3000
146665,2482
146666,2655.3
146667,2522.64
146668,2288.66
146669,0
146670,0
146671,2934.08
146672,2985.2
146673,0
146674,0
146675,2355.99
146676,3000
146677,2912.56
146678,2963.79
146679,2958.87
146680,2958.87
146681,2958.87
146682,2958.87
146683,2891.94
146684,2948.13
146685,0
146686,2946.8
146687,2946.11
146688,2943.63
146689,2941.62
146690,2361.45
146691,2111.68
146692,2942.34
146693,2942.15
146694,2892.95
146695,2848.88
146696,2903.34
146697,2926.65
146698,2864.68
146699,2809.6
146700,2915.91
146701,2918.6
146702,2525.78
146703,2854.56
146704,2809.6
146705,2902.95
146706,2899.8
146707,2875.96
146708,2888
146709,2416.2
146710,2692.52
146711,2872.95
146712,1924.2
146713,2856.84
146714,2005.6
146715,1955.92
146716,2903.85
146717,0
146718,2871.62
146719,2306.98
146720,2683.65
146721,2868.95
146722,2862.21
146723,2862.25
146724,2862.21
146725,2758.91
146726,0
146727,2860.18
146728,2291.81
146729,2839.7
146730,2392
146731,2858.32
146732,2181.22
146733,2855.72
146734,1709.8
146735,2849.58
146736,1850.22
146737,2843.42
146738,2688.8
146739,2829.99
146740,2319
146741,2829.99
146742,2829.99
146743,2829.99
146744,2727.74
146745,2788.69
146746,2797.77
146747,2808.51
146748,2125.29
146749,2634.86
146750,2814.35
146751,1665.23
146752,1665.23
146753,2353.42
146754,2789.48
146755,2011.5
146756,2737
146757,2809.8
146758,2809.6
146759,2809.6
146760,2227.1
146761,290.8
146762,2647.36
146763,2799.57
146764,2292
146765,2800
146766,2797.77
146767,2763.29
146768,2798.8
146769,2797.33
146770,2809.6
146771,2791.77
146772,2789.75
146773,2281
146774,2781.66
146775,2781.81
146776,0
146777,1513.94
146778,2744.07
146779,2180.28
146780,2776.29
146781,2775.66
146782,2709.61
146783,1976.87
146784,2689.19
146785,2765.55
146786,2765.55
146787,2765.55
146788,2133.3
146789,2761.2
146790,2760.11
146791,2758.51
146792,1835.34
146793,1665.23
146794,2756.1
146795,0
146796,2755
146797,2754.81
146798,2754.81
146799,1787
146800,2752.93
146801,2750.48
146802,2750.37
146803,2261.51
146804,2207.04
146805,2747.95
146806,2694.1
146807,2024.72
146808,2743.36
146809,2634
146810,2740
146811,2738.7
146812,2736.02
146813,2591.95
146814,1513.85
146815,2244.9
146816,2709
146817,2727.45
146818,1923.31
146819,2722.59
146820,2720.94
146821,2706.26
146822,1513.85
146823,0
146824,2651.19
146825,1777.5
146826,2623.02
146827,2706.48
146828,2095.31
146829,2695.7
146830,2695.2
146831,2693.06
146832,2693.03
146833,2687.12
146834,2687
146835,2661.64
146836,2686.43
146837,2621.03
146838,2679.63
146839,2384.8
146840,2631.3
146841,1513.85
146842,2673.98
146843,2634
146844,1565
146845,2668.89
146846,2425.76
146847,2470.06
146848,1985.25
146849,2659.76
146850,2659.92
146851,2658.15
146852,2647.41
146853,0
146854,2502.66
146855,2041.55
146856,2082.93
146857,2616.03
146858,2644.8
146859,2106.56
146860,2637.52
146861,2619.26
146862,2468.8
146863,2632.62
146864,1856.16
146865,2608.27
146866,2637.91
146867,2637.91
146868,2637.91
146869,2637.91
146870,2636.67
146871,2584.5
146872,2476.4
146873,2591.7
146874,2634
146875,0
146876,2618.37
146877,0
146878,1975.81
146879,2625.93
146880,2650.6
146881,2482.2
146882,2620.61
146883,2590.22
146884,2615.85
146885,2634
146886,2541.25
146887,1513.85
146888,1513.85
146889,1513.85
146890,1513.85
146891,1513.85
146892,1513.85
146893,1513.85
146894,1513.85
146895,1513.85
146896,1513.85
146897,1513.85
146898,1513.85
146899,1513.85
146900,1513.85
146901,1513.85
146902,1513.85
146903,1513.85
146904,1513.85
146905,1513.85
146906,1513.85
146907,1513.85
146908,1513.85
146909,1513.85
146910,1513.85
146911,1513.85
146912,1513.85
146913,1513.85
146914,1513.85
146915,1513.85
146916,1513.85
146917,1513.85
146918,1513.85
146919,1513.85
146920,1513.85
146921,1513.85
146922,1513.85
146923,1513.85
146924,2615.19
146925,2079
146926,2617.25
146927,2617.25
146928,2617.25
146929,2617.25
146930,2436.03
146931,2615.19
146932,2615.19
146933,2613.04
146934,2527.28
146935,2611.24
146936,1630
146937,2583.93
146938,2486.39
146939,2600
146940,2597.2
146941,1331.1
146942,2596.36
146943,2115
146944,2568
146945,1645.74
146946,1513.85
146947,2589.7
146948,2167.44
146949,2048
146950,2585.41
146951,2115.01
146952,2115
146953,2115
146954,2115
146955,2115
146956,2115
146957,2115
146958,2115
146959,2115
146960,2115
146961,2115
146962,2115
146963,2115
146964,2115
146965,2115
146966,2115
146967,2115
146968,2115
146969,2115
146970,2115
146971,2115
146972,2115
146973,2115
146974,2115
146975,2115
146976,2115
146977,2115
146978,2115
146979,2115
146980,2115
146981,2115
146982,2577.6
146983,1927.88
146984,2575.93
146985,2257.21
146986,2572.23
146987,2502
146988,1667.71
146989,2569.55
146990,2131.8
146991,2278.29
146992,2561.49
146993,2117.6
146994,2563.33
146995,1513.85
146996,1513.85
146997,1859.4
146998,2094
146999,2558.43
147000,2556.78
147001,2581.4
147002,2037.3
147003,2550.75
147004,2534.6
147005,0
147006,2479.5
147007,2458.4
147008,2502.4
147009,2544.93
147010,2540.24
147011,2540.01
147012,2540.01
147013,2540.01
147014,2519.72
147015,2531.7
147016,2513.16
147017,2529.27
147018,2529.27
147019,2527.71
147020,2524.57
147021,1438.16
147022,2323.44
147023,2507.79
147024,2461
147025,2513.59
147026,1643.5
147027,2509
147028,2508.25
147029,2507.79
147030,2507.79
147031,2493.29
147032,2502.5
147033,2500.16
147034,2498.06
147035,2497.05
147036,2497.05
147037,2479.5
147038,2311.4
147039,2488.66
147040,2399.37
147041,2512.91
147042,2486
147043,2029.08
147044,0
147045,2459.24
147046,0
147047,2318.51
147048,1934.15
147049,1948.32
147050,2469
147051,0
147052,1749.9
147053,2465.73
147054,2436.84
147055,2112.75
147056,2464.83
147057,2464.83
147058,2463.5
147059,1657.75
147060,2457.02
147061,2441.26
147062,2372.54
147063,2454.18
147064,2454.09
147065,2034.5
147066,2448.72
147067,2458.4
147068,0
147069,2354.25
147070,2441.53
147071,2440
147072,2439.61
147073,0
147074,2437.98
147075,2400.48
147076,1374.44
147077,2421.87
147078,2424.4
147079,2387.16
147080,2421.87
147081,2421.87
147082,1832.4
147083,0
147084,2418.5
147085,1895.25
147086,2387.04
147087,1923.6
147088,1853.55
147089,2316.5
147090,2249.83
147091,1899.83
147092,2348.86
147093,1965.7
147094,2401.8
147095,2395.76
147096,2394.02
147097,2392
147098,2392
147099,2392
147100,1844.67
147101,1924.33
147102,2324.95
147103,2378.91
147104,2383.08
147105,1750.84
147106,2378.91
147107,2329.8
147108,1895
147109,2378.91
147110,2285.27
147111,2374.4
147112,2352
147113,0
147114,2330.98
147115,1362.46
147116,2392
147117,2392
147118,775.22
147119,2358.23
147120,2315.12
147121,2286.65
147122,2286.65
147123,2286.65
147124,2286.65
147125,1416.99
147126,1826.45
147127,2187.17
147128,2288.71
147129,2349.78
147130,1657.75
147131,1672.59
147132,2346.69
147133,2341.32
147134,2341.32
147135,2335.95
147136,2282.8
147137,2282.8
147138,2278.1
147139,2336.95
147140,2295.33
147141,2282.8
147142,2334.86
147143,2331.8
147144,1903.5
147145,2348.5
147146,0
147147,0
147148,1840
147149,1849
147150,2312.73
147151,1687.79
147152,1679.74
147153,2314.47
147154,2247
147155,2314.47
147156,2314.47
147157,1672
147158,1923.08
147159,2309.1
147160,2306.42
147161,1849
147162,1849
147163,2302.6
147164,2202.62
147165,1899.45
147166,2298.36
147167,2231.55
147168,0
147169,2243.76
147170,2292.99
147171,0
147172,2287.62
147173,1824.65
147174,2284.64
147175,1602.94
147176,2198.1
147177,1878.11
147178,1781
147179,2282.25
147180,2188
147181,2279.76
147182,2264.37
147183,2277.21
147184,2276.88
147185,2275.25
147186,1812.22
147187,2258.02
147188,2227.4
147189,1295.66
147190,1781.93
147191,0
147192,0
147193,2167.88
147194,0
147195,2234.33
147196,1839.5
147197,2247
147198,2243.23
147199,2238.64
147200,2172.49
147201,1889.75
147202,2189.43
147203,2180.13
147204,1855.15
147205,2173
147206,1609.39
147207,1849.34
147208,2149.15
147209,2201.48
147210,2215.81
147211,1765
147212,930.75
147213,1702
147214,2211.6
147215,2150.78
147216,0
147217,1832.4
147218,1838.9
147219,1525.4
147220,2051.47
147221,1744.5
147222,2197.01
147223,1467.19
147224,1749.9
147225,2200
147226,1625.05
147227,2197.91
147228,2187.88
147229,1796.05
147230,2151.53
147231,1584.56
147232,1461.5
147233,2183.34
147234,2181.8
147235,1163.2
147236,2173.11
147237,1751.4
147238,2119.94
147239,0
147240,2107.2
147241,2127.79
147242,2159.82
147243,1951.41
147244,1634
147245,2153.37
147246,1368
147247,2095.68
147248,2149.6
147249,2144.52
147250,2141.1
147251,2140
147252,1751.32
147253,2133.6
147254,2124.75
147255,2124.75
147256,1439.42
147257,2076.46
147258,2111.99
147259,0
147260,0
147261,2115
147262,2115
147263,2115
147264,2053.1
147265,1569.6
147266,1564.52
147267,1744.7
147268,2086.92
147269,1938.24
147270,1636.59
147271,1478.47
147272,1703.1
147273,2094.3
147274,1805.4
147275,1672
147276,1680.33
147277,2081.2
147278,1751.4
147279,2078.19
147280,0
147281,2075.75
147282,1291.45
147283,2070.29
147284,1703.1
147285,1998.91
147286,1835.46
147287,2063.28
147288,1438.35
147289,1609.17
147290,1505.5
147291,1231.46
147292,2056.78
147293,0
147294,1669.3
147295,2039.35
147296,1420.63
147297,2045.97
147298,2040.6
147299,0
147300,1938.96
147301,0
147302,1678.05
147303,347.5
147304,2032.9
147305,2028
147306,2023.2
147307,2021.33
147308,2019.13
147309,2016.72
147310,0
147311,2015.36
147312,2013.75
147313,0
147314,2012.08
147315,1406.7
147316,1275.66
147317,0
147318,1839.71
147319,1997.64
147320,1610.05
147321,1992.27
147322,1926
147323,1986.9
147324,1897.78
147325,1948.18
147326,1976.16
147327,1520
147328,1975.31
147329,1510.5
147330,1973.48
147331,1914.73
147332,1964.3
147333,1881
147334,1962.94
147335,1962.8
147336,1558
147337,1558
147338,1558
147339,1558
147340,1558
147341,1558
147342,1558
147343,1558
147344,1558
147345,1558
147346,1558
147347,1558
147348,1558
147349,1863.83
147350,1740.61
147351,1362.46
147352,1933.2
147353,1791.88
147354,1409.97
147355,0
147356,0
147357,1932.48
147358,1603.5
147359,1922.46
147360,1098.2
147361,1887.66
147362,1884.07
147363,1528.79
147364,1917.09
147365,1814.2
147366,1914.8
147367,1914.31
147368,1908.75
147369,1892.07
147370,1905.74
147371,1447.71
147372,1368
147373,0
147374,0
147375,1743.24
147376,1556.84
147377,1550.7
147378,1891.8
147379,0
147380,1906.58
147381,1492.29
147382,1884.87
147383,1744.11
147384,1884.33
147385,1745.7
147386,1866.49
147387,1849.39
147388,1873.4
147389,1872
147390,1800.81
147391,1863.39
147392,1531.5
147393,1781.35
147394,1791.86
147395,1815.14
147396,1781.05
147397,0
147398,1852.87
147399,1865.75
147400,1121.76
147401,1851.2
147402,1198.81
147403,1485.75
147404,1458.58
147405,1840.8
147406,0
147407,1805.37
147408,1835.93
147409,1797.06
147410,1466.72
147411,1756.51
147412,1791.96
147413,1818
147414,1813.52
147415,0
147416,1759.5
147417,1790.95
147418,1778.51
147419,0
147420,1698.9
147421,1433.26
147422,1790.4
147423,1786.69
147424,1689.87
147425,1180.8
147426,1154.19
147427,1778.5
147428,1774.5
147429,1666.32
147430,1772.67
147431,1771.94
147432,1710.2
147433,1765
147434,1763.2
147435,1763.2
147436,1763.2
147437,1166.62
147438,1761.36
147439,1267.05
147440,1756.31
147441,1756.31
147442,1756.31
147443,1522.49
147444,1408.41
147445,1769.87
147446,1203.06
147447,1750.62
147448,1383.68
147449,1708.11
147450,1748.5
147451,976.94
147452,820.44
147453,1741.2
147454,1737
147455,1715.1
147456,1062.44
147457,1751.4
147458,1703.08
147459,1731.03
147460,1600.9
147461,1727.1
147462,1689.71
147463,1686.4
147464,1720
147465,1349.36
147466,1714.99
147467,1182.12
147468,1713.38
147469,1729.5
147470,1712
147471,1330
147472,1710
147473,1708.1
147474,1708.1
147475,1645.91
147476,1291.68
147477,1704.5
147478,1702.29
147479,1702
147480,1700
147481,1700
147482,1698.9
147483,1698
147484,1577.38
147485,0
147486,1376.64
147487,1693.33
147488,1693.26
147489,1650.19
147490,1686.18
147491,1664.7
147492,1648.44
147493,1680
147494,1677.96
147495,1676.5
147496,1615.91
147497,1653
147498,1365
147499,1630.01
147500,1660.75
147501,0
147502,1660
147503,1285.05
147504,1656.8
147505,1653.96
147506,1639.23
147507,1565.32
147508,1622.37
147509,1310.69
147510,1646.11
147511,1434.86
147512,984.87
147513,1643.22
147514,1640
147515,1640
147516,1599.15
147517,1633.95
147518,1603.03
147519,1343.88
147520,1619.06
147521,0
147522,1167.6
147523,1604.62
147524,0
147525,1042.31
147526,1003.19
147527,908.31
147528,998.33
147529,1614
147530,1512.2
147531,0
147532,1605.98
147533,1450
147534,1605.63
147535,1160.08
147536,1601.2
147537,935.28
147538,1582.76
147539,1597.9
147540,952.88
147541,1591.41
147542,1542.8
147543,1542.8
147544,1542.8
147545,925.5
147546,938.38
147547,943.94
147548,0
147549,1519.9
147550,1123.88
147551,1573.41
147552,1573.41
147553,1297.25
147554,1571.56
147555,1568.04
147556,1063.24
147557,916.28
147558,1524.79
147559,905.94
147560,1544.15
147561,1542.8
147562,1542.8
147563,1542.6
147564,840
147565,905.94
147566,1506.24
147567,1523.5
147568,0
147569,905.94
147570,1504.81
147571,1044.14
147572,1057.94
147573,1478.37
147574,1190.96
147575,1104.41
147576,1466.01
147577,1520.75
147578,1491.48
147579,1477.42
147580,1185.3
147581,1190.25
147582,0
147583,1506.67
147584,905.94
147585,1503.6
147586,1502.58
147587,1278.2
147588,1501.47
147589,1439.01
147590,1359.56
147591,1491.32
147592,1504.5
147593,1503.15
147594,1470.55
147595,1447.14
147596,1446.25
147597,1477.05
147598,1083.65
147599,1436.48
147600,1476.75
147601,867.94
147602,1381.23
147603,869.34
147604,1437.88
147605,1467.51
147606,1383.75
147607,1462
147608,829.94
147609,1377.07
147610,1458.13
147611,1213.01
147612,820.44
147613,820.44
147614,1455.27
147615,1395
147616,1195
147617,1398.35
147618,820.44
147619,949.5
147620,839.44
147621,968.34
147622,820.44
147623,1185.1
147624,1432.6
147625,1397.14
147626,820.44
147627,1017.25
147628,820.44
147629,1427.5
147630,1426.2
147631,750.84
147632,801.44
147633,1421.48
147634,0
147635,0
147636,944.64
147637,1382.24
147638,820.44
147639,820.44
147640,1412.14
147641,1396.06
147642,912
147643,1149.6
147644,801.44
147645,1401.57
147646,1373.79
147647,860.75
147648,1405.1
147649,1390.5
147650,1388.94
147651,1319.88
147652,1349.03
147653,1382.88
147654,1042.11
147655,1382.5
147656,1334.44
147657,1081.34
147658,1282.97
147659,426.44
147660,1322.4
147661,958.65
147662,1316.25
147663,1216
147664,0
147665,1049.75
147666,989.1
147667,1066.8
147668,694.41
147669,722.63
147670,958.65
147671,745.5
147672,1350
147673,1342.7
147674,1349.26
147675,857.16
147676,1047.6
147677,1337.75
147678,1313.98
147679,1329.41
147680,1068.6
147681,1020.98
147682,1214.6
147683,1284.78
147684,1271.53
147685,1285.75
147686,1317.25
147687,930.75
147688,1315.65
147689,365.68
147690,1315.51
147691,1313.76
147692,1325
147693,0
147694,1234.4
147695,1070.17
147696,1299.54
147697,920.7
147698,1267.49
147699,1228.8
147700,1293.47
147701,1057.5
147702,1288.8
147703,1040.8
147704,665.06
147705,1300
147706,1254.76
147707,1193.33
147708,1281.08
147709,1050.69
147710,720.09
147711,929.7
147712,994.8
147713,1242.79
147714,1267.08
147715,1256.5
147716,1196
147717,1196
147718,1196
147719,1196
147720,1196
147721,1200
147722,1005.75
147723,1256.08
147724,1046.13
147725,1196
147726,1196
147727,1196
147728,1196
147729,1196
147730,1139
147731,930.75
147732,0
147733,1260.5
147734,1216.33
147735,1157.63
147736,875.7
147737,756.92
147738,841.19
147739,1214.56
147740,1235.5
147741,1242
147742,756.92
147743,1231.8
147744,989.1
147745,1184.51
147746,989.1
147747,0
147748,1211.92
147749,1170.88
147750,1205.66
147751,849.45
147752,1201.93
147753,780.28
147754,1200
147755,1200
147756,1200
147757,1199.9
147758,1199.9
147759,1199.9
147760,1199.4
147761,1170.88
147762,1170.88
147763,756.92
147764,1196
147765,1196
147766,1196
147767,1196
147768,1196
147769,1196
147770,1196
147771,929.7
147772,992.5
147773,992.5
147774,0
147775,1050
147776,1200
147777,1200
147778,1199.9
147779,1199.9
147780,756.92
147781,1154.55
147782,1140.08
147783,1196
147784,1196
147785,1196
147786,1196
147787,1196
147788,1196
147789,1196
147790,1196
147791,1183.99
147792,1183.76
147793,1156.9
147794,832.95
147795,1169.6
147796,1125.54
147797,0
147798,1165.25
147799,1102
147800,1159.87
147801,929.7
147802,1159.92
147803,1159.1
147804,1155.44
147805,0
147806,1148.1
147807,1146.6
147808,1146.6
147809,1144.5
147810,1143.81
147811,929.72
147812,756.92
147813,756.92
147814,901.95
147815,1096.98
147816,1136.45
147817,1080.05
147818,1106.48
147819,1133.06
147820,756.92
147821,1097.94
147822,1046.2
147823,888.4
147824,1122.66
147825,929.7
147826,890.1
147827,1110.11
147828,1117.5
147829,1116.81
147830,935.25
147831,1028.6
147832,1106.22
147833,1109.75
147834,1109.61
147835,1100.85
147836,907.35
147837,882.5
147838,1107.6
147839,1074
147840,875.7
147841,0
147842,929.7
147843,1096.32
147844,874.95
147845,1095.78
147846,667.19
147847,659
147848,1052.52
147849,712.4
147850,893.7
147851,1088.61
147852,1084.6
147853,1084.22
147854,807.86
147855,900
147856,0
147857,598.5
147858,1030.93
147859,992.68
147860,1074.8
147861,875
147862,875
147863,1041.32
147864,1036.41
147865,1028.1
147866,950
147867,849.45
147868,1054
147869,1040.01
147870,703
147871,700.51
147872,1050
147873,1050
147874,1041.78
147875,1031.04
147876,1031.04
147877,1020.3
147878,308.5
147879,0
147880,0
147881,1050
147882,923
147883,827
147884,1027.16
147885,1024.1
147886,1023.4
147887,1022.82
147888,988.08
147889,1020.75
147890,0
147891,745.88
147892,945.12
147893,1010.54
147894,1004.86
147895,993.44
147896,1010.75
147897,1009.56
147898,977.34
147899,1008.41
147900,776.07
147901,805.05
147902,959
147903,959
147904,998.82
147905,977.34
147906,997.14
147907,977.74
147908,998.18
147909,756.92
147910,756.92
147911,997
147912,900
147913,900
147914,955.86
147915,876.86
147916,982.71
147917,977.34
147918,665.46
147919,953.25
147920,774.75
147921,800
147922,961.23
147923,966.6
147924,965
147925,962.02
147926,712.4
147927,710.76
147928,800
147929,800
147930,955.5
147931,788.5
147932,743.9
147933,743.9
147934,945.12
147935,950
147936,950
147937,948
147938,729.25
147939,946.15
147940,743.9
147941,912.9
147942,0
147943,774.75
147944,934.38
147945,881.6
147946,920.13
147947,927
147948,923.64
147949,912.9
147950,923
147951,923
147952,918.27
147953,606.43
147954,914.84
147955,734.61
147956,906.43
147957,602.7
147958,869.08
147959,895.65
147960,907.76
147961,907
147962,620.5
147963,869.38
147964,900
147965,0
147966,881.6
147967,856.35
